home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,hour,day_of_week,is_weekend,is_fraud
us,USD,INR,mobile,141.4,141.4,3.07,False,False,0.24,standard,147,0.551,0,0.391,0,0,0.0,17.0,Monday,0,0
uk,GBP,EUR,web,613.25,766.57,10.3,False,False,0.211,standard,4,0.892,0,0.407,0,0,0.05,12.0,Saturday,1,0
ca,CAD,MXN,web,115.04,85.13,2.93,False,False,0.075,standard,947,0.625,0,0.268,0,0,0.0,10.0,Wednesday,0,0
us,USD,CAD,mobile,238.28,238.28,4.55,False,False,0.075,standard,298,0.336,0,0.166,0,0,0.0,5.0,Sunday,1,0
uk,GBP,EUR,mobile,-186.29,232.86,9999.99,False,False,1.2,standard,718,-0.1,0,0.169,-1,0,0.05,5.0,Monday,0,0
us,USD,NGN,web,215.36,215.36,4.01,False,False,0.138,standard,1018,0.934,0,0.087,0,0,0.25,9.0,Wednesday,0,0
us,USD,PHP,web,49.67,49.67,2.13,False,False,0.447,standard,1016,0.944,0,0.247,0,0,0.1,14.0,Saturday,1,0
uk,GBP,USD,web,35.49,44.36,1.83,False,False,0.323,standard,4,0.892,0,0.407,0,0,0.0,17.0,Friday,0,1
uk,GBP,MXN,web,190.85,238.57,4.51,False,False,0.373,standard,4,0.892,0,0.407,0,0,0.0,12.0,Friday,0,0
us,USD,GBP,mobile,367.87,367.87,6.68,False,True,0.683,standard,263,0.522,0,0.223,0,0,0.0,14.0,Friday,0,0
us,USD,EUR,web,164.33,164.33,3.44,False,False,0.178,enhanced,367,0.939,0,0.176,0,0,0.0,16.0,Wednesday,0,0
us,USD,CNY,mobile,157.12,157.12,3.92,False,False,0.508,standard,147,0.551,0,0.391,0,0,0.0,19.0,Tuesday,0,0
us,USD,USD,web,88.14,88.14,2.81,False,False,0.544,standard,298,0.336,0,0.166,0,0,0.0,1.0,Tuesday,0,0
us,USD,GBP,mobile,58.78,58.78,1.45,False,False,0.298,standard,263,0.522,0,0.223,0,0,0.0,23.0,Friday,0,0
uk,GBP,MXN,mobile,33.84,42.29,2.44,True,False,0.245,standard,4,0.742,0,0.407,0,0,0.0,14.0,Monday,0,0
us,USD,NGN,web,148.38,148.38,2.82,False,False,0.109,standard,147,0.551,0,0.391,0,1,0.25,14.0,Thursday,0,0
us,USD,CAD,mobile,307.1,307.1,6.06,False,False,0.315,enhanced,257,0.894,0,0.257,0,0,0.0,16.0,Wednesday,0,0
us,USD,INR,mobile,661.54,661.54,10.9,False,True,0.5,standard,1018,0.934,0,0.087,0,0,0.0,22.0,Friday,0,0
uk,GBP,PHP,web,292.41,365.51,5.31,False,False,0.455,standard,4,0.892,0,0.407,0,1,0.0,20.0,Monday,0,0
us,USD,PHP,web,80.37,80.37,2.49,True,False,0.175,standard,859,0.81,0,0.363,0,0,0.1,18.0,Tuesday,0,0
us,USD,CAD,mobile,21.87,21.87,1.95,False,False,0.274,standard,147,0.551,0,0.391,0,0,0.0,17.0,Thursday,0,0
us,USD,NGN,mobile,165.86,165.86,2.69,False,False,0.201,enhanced,661,0.92,0,0.259,0,0,0.25,14.0,Saturday,1,0
us,USD,INR,web,315.63,315.63,5.82,False,False,0.467,standard,298,0.336,0,0.166,0,1,0.0,21.0,Monday,0,0
us,USD,INR,mobile,188.38,188.38,3.41,False,False,0.335,standard,263,0.522,0,0.223,0,0,0.0,18.0,Wednesday,0,0
ca,CAD,CNY,web,446.14,330.15,7.89,False,False,0.404,standard,172,0.881,0,0.199,0,0,0.0,16.0,Tuesday,0,0
ca,CAD,CAD,mobile,77.04,57.01,2.47,False,False,0.39,standard,947,0.625,0,0.268,0,0,0.0,10.0,Thursday,0,0
us,USD,CAD,mobile,169.65,169.65,3.56,True,True,0.233,standard,298,0.186,0,0.166,0,0,0.0,17.0,Monday,0,0
us,USD,EUR,web,104.03,104.03,2.25,False,False,0.231,standard,263,0.522,0,0.223,0,0,0.0,23.0,Saturday,1,0
us,USD,CNY,mobile,97.24,97.24,1.72,False,False,0.164,enhanced,367,0.939,0,0.176,0,0,0.0,8.0,Thursday,0,0
us,USD,CNY,mobile,178.26,178.26,3.44,False,False,0.358,standard,263,0.522,0,0.223,0,0,0.0,15.0,Saturday,1,0
us,USD,NGN,mobile,213.43,410.21,111.2,False,True,0.344,unknown,1016,0.69,0,0.247,0,0,0.25,4.0,Thursday,0,0
us,USD,GBP,web,90.76,90.76,2.68,False,False,0.09,standard,298,0.336,0,0.166,0,0,0.0,14.0,Thursday,0,0
ca,CAD,PHP,mobile,974.67,721.26,14.66,False,False,0.523,standard,947,0.625,0,0.268,0,1,0.0,5.0,Friday,0,0
us,USD,CNY,web,45.28,45.28,2.08,False,False,0.081,standard,298,0.336,0,0.166,0,0,0.0,2.0,Monday,0,0
us,USD,EUR,mobile,659.26,659.26,10.39,False,False,0.118,standard,263,0.522,0,0.223,0,0,0.0,11.0,Tuesday,0,0
uk,GBP,GBP,web,143.06,178.83,2.79,False,False,0.471,standard,4,0.892,0,0.407,0,0,0.0,9.0,Thursday,0,0
us,USD,EUR,mobile,97.04,97.04,3.45,False,True,0.358,standard,298,0.336,0,0.166,0,0,0.0,15.0,Thursday,0,0
ca,CAD,EUR,web,83.58,61.85,2.13,False,False,0.097,standard,947,0.625,0,0.268,0,0,0.0,-1.0,unknown,0,0
us,USD,GBP,web,96.69,96.69,1.91,False,False,0.605,standard,1018,0.934,0,0.087,0,0,0.0,17.0,Monday,0,0
us,USD,CNY,mobile,333.95,333.95,5.9,False,False,0.029,standard,298,0.336,0,0.166,0,0,0.0,9.0,Friday,0,0
us,USD,USD,web,138.93,138.93,3.5,False,False,0.019,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Tuesday,0,0
us,USD,MXN,atm,214.07,214.07,3.51,False,False,0.464,enhanced,367,0.939,0,0.176,0,0,0.2,20.0,Tuesday,0,0
us,USD,GBP,mobile,292.38,292.38,5.89,False,False,0.593,enhanced,257,0.894,0,0.257,0,0,0.0,4.0,Monday,0,0
uk,GBP,EUR,mobile,906.28,1132.85,14.21,False,True,0.583,standard,718,0.953,0,0.169,0,0,0.05,16.0,Sunday,1,0
us,USD,NGN,mobile,453.15,453.15,7.27,False,True,0.429,standard,263,0.522,0,0.223,0,0,0.25,18.0,Wednesday,0,0
us,USD,INR,mobile,202.62,202.62,3.76,False,False,0.139,enhanced,367,0.939,0,0.176,0,0,0.0,21.0,Thursday,0,0
us,USD,CNY,web,56.24,56.24,1.83,False,False,0.378,enhanced,257,0.894,0,0.257,0,0,0.0,8.0,Monday,0,0
us,USD,NGN,web,179.1,179.1,3.84,False,False,0.188,standard,1018,0.934,0,0.087,0,0,0.25,9.0,Thursday,0,0
us,USD,PHP,mobile,47.25,47.25,2.25,False,False,0.232,standard,147,0.551,0,0.391,0,0,0.1,18.0,Sunday,1,0
ca,CAD,MXN,mobile,283.32,209.65,6.27,False,False,0.175,low,615,0.515,0,0.355,0,0,0.0,21.0,Friday,0,0
ca,CAD,GBP,mobile,64.0,47.36,1.68,False,False,0.335,low,824,0.607,0,0.282,0,0,0.0,18.0,Sunday,1,1
us,USD,CAD,mobile,215.66,215.66,5.01,False,False,0.529,standard,1016,0.944,0,0.247,0,0,0.0,7.0,Friday,0,0
uk,GBP,NGN,atm,1198.94,410.21,111.2,False,True,0.673,unknown,4,0.69,0,0.407,0,0,0.22,10.0,Saturday,1,0
us,USD,INR,mobile,157.38,157.38,2.87,False,False,0.313,enhanced,367,0.939,0,0.176,0,0,0.0,16.0,Wednesday,0,0
uk,GBP,MXN,mobile,144.44,180.55,2.6,False,False,0.921,standard,4,0.892,0,0.407,0,1,0.0,20.0,Monday,0,0
us,USD,GBP,web,245.79,245.79,5.12,False,False,0.313,enhanced,367,0.939,0,0.176,0,1,0.0,17.0,Tuesday,0,0
us,USD,NGN,mobile,225.12,225.12,4.06,False,False,0.285,enhanced,661,0.92,0,0.259,0,0,0.25,5.0,Wednesday,0,0
us,USD,NGN,mobile,206.72,206.72,3.95,False,False,0.357,enhanced,367,0.939,0,0.176,0,0,0.25,2.0,Monday,0,0
ca,CAD,CAD,mobile,622.87,460.93,10.05,True,False,0.309,standard,725,0.674,0,0.212,0,0,0.0,0.0,Wednesday,0,0
us,USD,USD,mobile,143.32,143.32,2.54,False,False,0.078,standard,298,0.336,0,0.166,0,0,0.0,23.0,Sunday,1,0
us,USD,NGN,web,164.97,164.97,4.38,False,False,0.407,standard,263,0.522,0,0.223,0,0,0.25,5.0,Wednesday,0,0
us,USD,EUR,atm,41.72,41.72,2.16,False,False,0.403,enhanced,367,0.939,0,0.176,5,5,0.0,12.0,Sunday,1,0
us,USD,MXN,mobile,79.71,79.71,2.01,False,False,0.305,enhanced,367,0.939,0,0.176,0,0,0.2,18.0,Monday,0,0
us,USD,USD,atm,119.29,119.29,3.81,False,False,0.112,standard,1016,0.944,0,0.247,0,0,0.0,2.0,Wednesday,0,0
us,USD,CAD,web,216.97,216.97,3.8,False,False,0.266,standard,263,0.522,0,0.223,0,0,0.0,3.0,Thursday,0,0
uk,GBP,MXN,web,53.36,66.7,1.66,False,False,0.194,standard,4,0.892,0,0.407,0,0,0.0,8.0,Monday,0,1
us,USD,EUR,mobile,34.17,34.17,1.16,False,False,0.307,standard,888,0.904,0,0.469,0,0,0.0,8.0,Tuesday,0,0
us,USD,NGN,web,40.57,40.57,1.87,False,False,0.235,standard,147,0.551,0,0.391,0,0,0.25,17.0,Wednesday,0,0
us,USD,EUR,web,119.46,119.46,2.29,True,False,0.111,standard,147,0.401,0,0.391,0,0,0.0,4.0,Sunday,1,0
us,USD,CNY,mobile,113.18,113.18,2.09,False,False,0.968,enhanced,257,0.894,0,0.257,0,0,0.0,6.0,Saturday,1,0
us,USD,USD,web,293.34,293.34,4.78,False,False,0.078,enhanced,367,0.939,0,0.176,0,0,0.0,0.0,Monday,0,0
uk,GBP,USD,mobile,164.96,206.2,4.22,False,False,0.253,standard,4,0.892,0,0.407,0,1,0.0,2.0,Tuesday,0,0
uk,GBP,PHP,mobile,64.2,80.25,1.69,False,False,0.103,standard,718,0.953,0,0.169,0,1,0.0,7.0,Thursday,0,0
us,USD,EUR,mobile,368.04,368.04,6.26,False,False,0.341,standard,298,0.336,0,0.166,0,0,0.0,18.0,Tuesday,0,0
ca,CAD,INR,mobile,48.96,36.23,1.74,False,False,0.307,standard,947,0.625,0,0.268,0,0,0.12,18.0,Tuesday,0,0
uk,GBP,CAD,mobile,210.31,262.89,5.25,False,False,0.231,standard,718,0.953,0,0.169,5,6,0.0,15.0,Wednesday,0,0
us,USD,CNY,mobile,96.21,410.21,111.2,False,False,0.97,unknown,257,0.69,0,0.257,0,0,0.0,23.0,Sunday,1,0
us,USD,NGN,atm,87.79,87.79,2.02,False,False,0.792,enhanced,257,0.894,0,0.257,0,0,0.25,3.0,Tuesday,0,0
uk,GBP,EUR,mobile,63.06,78.82,1.87,False,True,0.709,standard,4,0.892,0,0.407,0,0,0.05,1.0,Thursday,0,0
us,USD,INR,mobile,76.22,76.22,2.33,False,False,0.233,standard,298,0.336,0,0.166,0,0,0.0,20.0,Saturday,1,0
us,USD,PHP,mobile,114.66,114.66,3.08,False,False,0.213,standard,147,0.551,0,0.391,0,0,0.1,2.0,Saturday,1,0
us,USD,EUR,web,170.15,170.15,3.76,False,False,0.39,standard,263,0.522,0,0.223,0,0,0.0,2.0,Sunday,1,0
uk,GBP,CAD,mobile,9993.32,12491.64,150.63,False,False,0.27,standard,4,0.892,0,0.407,0,0,0.0,11.0,Friday,0,0
us,USD,GBP,mobile,183.95,183.95,3.2,False,False,0.137,enhanced,367,0.939,0,0.176,0,0,0.0,16.0,Tuesday,0,0
uk,GBP,MXN,mobile,204.37,255.47,4.25,False,False,0.102,standard,684,0.833,0,0.241,0,0,0.0,19.0,Saturday,1,0
us,USD,CAD,mobile,83.64,83.64,2.11,False,True,0.182,standard,263,0.522,0,0.223,0,0,0.0,0.0,Wednesday,0,0
us,USD,CNY,mobile,145.9,145.9,2.38,False,False,0.167,standard,263,0.522,0,0.223,0,0,0.0,16.0,Sunday,1,0
ca,CAD,GBP,mobile,188.6,139.57,4.35,False,False,0.247,standard,172,0.881,0,0.199,0,0,0.0,19.0,Thursday,0,0
uk,GBP,INR,mobile,120.8,151.0,3.42,False,False,0.116,standard,4,0.892,0,0.407,0,0,0.0,23.0,Thursday,0,0
us,USD,NGN,mobile,311.76,311.76,5.55,False,False,0.109,standard,1018,0.934,0,0.087,0,0,0.25,22.0,Wednesday,0,0
us,USD,USD,web,133.89,133.89,2.46,False,False,0.325,standard,298,0.336,0,0.166,0,0,0.0,1.0,Wednesday,0,0
uk,GBP,NGN,mobile,139.82,410.21,111.2,False,False,0.269,unknown,4,0.69,0,0.407,0,0,0.22,8.0,Monday,0,0
ca,CAD,INR,atm,261.23,193.31,4.32,False,False,0.439,low,615,0.515,0,0.355,0,0,0.12,4.0,Saturday,1,0
uk,GBP,INR,web,310.14,387.68,5.17,False,True,0.393,low,449,0.483,0,0.103,0,1,0.0,9.0,Saturday,1,1
us,USD,EUR,mobile,19.79,19.79,0.98,False,False,0.265,standard,1018,0.934,0,0.087,0,0,0.0,16.0,Friday,0,0
us,USD,GBP,atm,166.73,166.73,2.86,False,True,0.52,standard,263,0.522,0,0.223,0,0,0.0,10.0,Monday,0,0
ca,CAD,USD,mobile,44.44,32.89,1.34,True,False,0.349,standard,1041,0.717,0,0.245,0,0,0.0,12.0,Monday,0,0
ca,CAD,EUR,web,775.55,573.91,12.54,True,False,0.926,standard,1041,0.717,0,0.245,0,1,0.0,0.0,Saturday,1,0
us,USD,MXN,mobile,35.46,35.46,1.64,False,False,0.242,standard,263,0.522,0,0.223,0,0,0.2,4.0,Friday,0,0
us,USD,CAD,web,138.62,138.62,2.86,False,False,0.895,standard,1018,0.934,0,0.087,0,0,0.0,15.0,Saturday,1,0
us,USD,EUR,atm,458.7,458.7,8.38,False,False,0.395,standard,1018,0.934,0,0.087,0,0,0.0,20.0,Monday,0,0
us,USD,EUR,mobile,131.02,131.02,3.21,False,False,0.508,enhanced,367,0.939,0,0.176,0,0,0.0,16.0,Friday,0,0
ca,CAD,GBP,mobile,725.31,536.73,12.34,False,False,0.49,low,824,0.607,0,0.282,0,0,0.0,3.0,Tuesday,0,0
us,USD,USD,mobile,136.73,136.73,3.02,False,False,0.481,standard,147,0.551,0,0.391,0,0,0.0,4.0,Friday,0,0
us,USD,EUR,atm,87.43,87.43,2.69,False,False,0.158,standard,263,0.522,0,0.223,0,0,0.0,12.0,Tuesday,0,0
us,USD,NGN,mobile,19.9,19.9,0.5,False,False,0.163,enhanced,367,0.939,0,0.176,0,0,0.25,1.0,Friday,0,0
us,USD,PHP,mobile,116.99,116.99,1.9,False,False,0.033,enhanced,257,0.894,0,0.257,0,0,0.1,21.0,Sunday,1,0
uk,GBP,NGN,mobile,40.66,50.82,2.25,False,False,0.172,standard,4,0.892,0,0.407,0,0,0.22,11.0,Tuesday,0,0
us,USD,PHP,mobile,392.06,392.06,5.93,False,False,0.261,standard,263,0.522,0,0.223,0,0,0.1,20.0,Friday,0,0
us,USD,GBP,web,109.46,109.46,2.73,False,False,0.173,standard,298,0.336,0,0.166,0,0,0.0,11.0,Friday,0,0
us,USD,INR,web,246.21,246.21,4.35,False,False,0.674,enhanced,367,0.939,0,0.176,0,0,0.0,7.0,Saturday,1,0
us,USD,CNY,mobile,320.4,320.4,6.32,False,False,0.521,standard,830,0.799,0,0.102,0,0,0.0,20.0,Sunday,1,0
us,USD,GBP,web,173.49,173.49,3.12,False,False,0.157,standard,298,0.336,0,0.166,0,0,0.0,4.0,Wednesday,0,0
us,USD,USD,mobile,310.27,410.21,111.2,False,False,0.429,unknown,1018,0.69,0,0.087,0,0,0.0,5.0,Thursday,0,0
ca,CAD,CNY,mobile,158.13,117.01,3.59,False,False,0.302,standard,725,0.824,0,0.212,0,0,0.0,13.0,Thursday,0,0
us,USD,PHP,mobile,231.45,231.45,4.72,False,False,0.235,standard,1016,0.944,0,0.247,0,0,0.1,16.0,Thursday,0,0
us,USD,EUR,web,152.32,152.32,2.77,False,False,0.56,standard,298,0.336,0,0.166,0,0,0.0,0.0,Wednesday,0,0
uk,GBP,CNY,mobile,402.75,503.44,7.37,False,False,0.436,standard,4,0.892,0,0.407,0,1,0.0,13.0,Sunday,1,0
ca,CAD,INR,mobile,147.25,108.97,3.14,False,False,0.535,low,615,0.515,0,0.355,0,0,0.12,10.0,Wednesday,0,0
uk,GBP,INR,atm,402.21,410.21,111.2,True,False,0.386,unknown,4,0.69,0,0.407,0,0,0.0,20.0,Monday,0,0
us,USD,CNY,mobile,218.21,218.21,3.96,False,True,0.466,standard,1016,0.944,0,0.247,0,0,0.0,22.0,Saturday,1,0
uk,GBP,NGN,mobile,264.85,331.06,5.19,False,True,0.433,standard,4,0.892,0,0.407,0,0,0.22,15.0,Thursday,0,0
us,USD,CAD,web,228.96,228.96,4.46,False,False,0.29,enhanced,367,0.939,0,0.176,0,0,0.0,17.0,Wednesday,0,0
us,USD,CNY,mobile,102.66,102.66,2.56,False,False,0.279,standard,298,0.336,0,0.166,0,0,0.0,14.0,Friday,0,0
us,USD,INR,mobile,200.96,200.96,3.61,False,False,0.121,enhanced,257,0.894,0,0.257,0,0,0.0,9.0,Tuesday,0,0
us,USD,CNY,web,159.65,159.65,3.61,True,True,0.36,standard,298,0.186,0,0.166,0,0,0.0,7.0,Friday,0,0
us,USD,CNY,web,-162.56,162.56,9999.99,False,False,1.2,enhanced,367,-0.1,0,0.176,-1,0,0.0,3.0,Monday,0,0
us,USD,USD,mobile,1207.35,1207.35,19.92,False,False,0.224,enhanced,367,0.939,0,0.176,0,0,0.0,15.0,Monday,0,0
uk,GBP,USD,atm,88.73,110.91,1.81,False,False,0.296,standard,4,0.892,0,0.407,0,0,0.0,14.0,Sunday,1,0
uk,GBP,MXN,atm,104.49,130.61,2.18,True,False,0.344,standard,882,0.672,0,0.039,0,0,0.0,21.0,Friday,0,0
ca,CAD,CAD,unknown,234.64,173.64,4.57,False,False,0.255,low,615,0.515,0,0.355,0,0,0.0,6.0,Friday,0,0
us,USD,CAD,mobile,75.44,75.44,1.64,False,False,0.453,standard,298,0.336,0,0.166,0,0,0.0,12.0,Thursday,0,0
us,USD,INR,mobile,74.59,74.59,2.08,False,False,0.261,standard,147,0.551,0,0.391,0,0,0.0,3.0,Friday,0,0
us,USD,EUR,mobile,353.34,353.34,7.11,True,False,0.917,enhanced,257,0.744,0,0.257,0,1,0.0,4.0,Thursday,0,0
us,USD,GBP,mobile,450.49,450.49,8.25,False,True,0.352,standard,298,0.336,0,0.166,0,0,0.0,22.0,Sunday,1,0
us,USD,GBP,web,95.61,95.61,1.89,False,True,0.772,standard,1018,0.934,0,0.087,0,0,0.0,21.0,Monday,0,0
us,USD,EUR,atm,164.48,164.48,3.06,True,False,0.105,enhanced,367,0.789,0,0.176,0,0,0.0,5.0,Tuesday,0,0
us,USD,INR,unknown,147.69,147.69,3.45,False,False,0.375,standard,298,0.336,0,0.166,0,0,0.0,7.0,Saturday,1,0
uk,GBP,CNY,atm,78.81,98.51,2.31,False,False,0.157,standard,4,0.892,0,0.407,0,0,0.0,21.0,Tuesday,0,0
us,USD,EUR,mobile,202.58,202.58,4.17,False,False,0.45,standard,263,0.522,0,0.223,0,0,0.0,23.0,Saturday,1,0
us,USD,INR,mobile,201.62,201.62,3.7,False,False,0.191,enhanced,257,0.894,0,0.257,0,0,0.0,3.0,Sunday,1,0
uk,GBP,NGN,mobile,109.86,137.33,2.78,False,False,0.196,standard,718,0.953,0,0.169,0,0,0.22,3.0,Friday,0,0
us,USD,INR,web,92.67,92.67,2.56,False,False,0.347,standard,298,0.336,0,0.166,0,0,0.0,11.0,Friday,0,0
uk,GBP,PHP,mobile,52.09,65.11,1.43,True,False,0.22,standard,4,0.742,0,0.407,0,0,0.0,22.0,Thursday,0,0
us,USD,CAD,web,307.26,307.26,5.46,False,False,0.431,standard,263,0.522,0,0.223,0,0,0.0,20.0,Thursday,0,0
us,USD,CNY,web,236.04,236.04,4.63,False,False,0.252,standard,298,0.336,0,0.166,0,0,0.0,18.0,Sunday,1,0
us,USD,CAD,mobile,168.73,168.73,3.45,False,False,0.169,standard,263,0.522,0,0.223,0,0,0.0,1.0,Friday,0,0
us,USD,PHP,mobile,52.17,52.17,1.98,False,False,0.301,enhanced,257,0.894,0,0.257,0,0,0.1,4.0,Tuesday,0,0
us,USD,GBP,atm,175.58,175.58,3.77,False,False,0.357,enhanced,257,0.894,0,0.257,5,5,0.0,5.0,Wednesday,0,0
us,USD,PHP,mobile,202.65,202.65,5.14,False,True,0.576,standard,34,0.427,0,0.068,0,0,0.1,8.0,Saturday,1,0
us,USD,INR,mobile,771.96,771.96,13.43,True,False,0.478,standard,263,0.372,0,0.223,0,0,0.0,20.0,Monday,0,0
us,USD,PHP,web,166.65,166.65,4.67,True,True,0.477,standard,1018,0.784,0,0.087,0,0,0.1,12.0,Wednesday,0,0
us,USD,USD,atm,20.08,410.21,111.2,False,False,0.014,unknown,367,0.69,0,0.176,0,1,0.0,19.0,Friday,0,0
ca,CAD,USD,mobile,29.29,21.68,1.83,False,False,0.513,standard,947,0.625,0,0.268,0,0,0.0,5.0,Tuesday,0,0
us,USD,EUR,mobile,57.25,57.25,1.56,False,True,0.696,standard,1011,0.824,0,0.123,0,0,0.0,16.0,Wednesday,0,0
us,USD,PHP,web,178.67,410.21,111.2,False,False,0.163,unknown,298,0.69,0,0.166,0,0,0.1,16.0,Wednesday,0,0
ca,CAD,CNY,mobile,412.37,305.15,7.38,False,False,0.149,standard,947,0.625,0,0.268,0,0,0.0,22.0,Sunday,1,0
us,USD,USD,web,281.97,281.97,5.2,False,False,0.506,standard,1016,0.944,0,0.247,0,0,0.0,14.0,Monday,0,0
ca,CAD,PHP,mobile,279.77,207.03,5.14,False,False,0.605,standard,172,0.881,0,0.199,0,0,0.0,0.0,Sunday,1,0
ca,CAD,CNY,mobile,91.02,67.35,2.16,False,False,0.426,low,615,0.515,0,0.355,0,0,0.0,14.0,Monday,0,0
us,USD,USD,mobile,148.94,148.94,-1.0,False,False,1.2,enhanced,367,-0.1,0,0.176,-1,0,0.0,20.0,Saturday,1,0
us,USD,NGN,web,103.13,103.13,2.7,False,False,0.054,standard,298,0.336,0,0.166,0,0,0.25,14.0,Friday,0,0
us,USD,INR,mobile,73.06,73.06,2.48,True,False,0.137,standard,298,0.186,0,0.166,0,0,0.0,18.0,Friday,0,0
us,USD,CAD,mobile,659.72,659.72,10.09,False,False,0.173,standard,263,0.522,0,0.223,0,0,0.0,5.0,Monday,0,0
us,USD,PHP,web,138.38,138.38,2.53,False,True,0.444,enhanced,367,0.939,0,0.176,0,0,0.1,14.0,Saturday,1,0
uk,GBP,MXN,mobile,220.13,275.16,4.36,False,False,0.128,standard,718,0.953,0,0.169,0,0,0.0,4.0,Friday,0,0
us,USD,CNY,web,18.28,18.28,1.45,False,False,0.17,standard,298,0.336,0,0.166,0,0,0.0,4.0,Thursday,0,0
us,USD,PHP,mobile,264.78,264.78,4.24,False,False,0.204,enhanced,367,0.939,0,0.176,0,0,0.1,14.0,Thursday,0,0
us,USD,GBP,web,70.41,70.41,1.57,False,False,0.883,low,954,0.576,0,0.332,0,0,0.0,10.0,Tuesday,0,0
us,USD,GBP,mobile,353.96,353.96,5.91,False,False,0.252,enhanced,367,0.939,0,0.176,0,0,0.0,21.0,Sunday,1,0
us,USD,CNY,mobile,167.5,167.5,3.17,False,False,0.132,enhanced,367,0.939,0,0.176,0,0,0.0,18.0,Monday,0,0
us,USD,CAD,mobile,79.28,79.28,1.42,True,False,0.231,standard,298,0.186,0,0.166,0,0,0.0,12.0,Friday,0,0
uk,GBP,MXN,mobile,106.16,132.69,2.62,False,True,0.288,standard,718,0.953,0,0.169,0,0,0.0,11.0,Thursday,0,0
us,USD,GBP,web,400.95,400.95,6.29,False,False,0.276,standard,263,0.522,0,0.223,0,0,0.0,16.0,Wednesday,0,0
us,USD,EUR,web,84.38,84.38,3.28,True,False,0.464,standard,147,0.401,0,0.391,0,0,0.0,20.0,Monday,0,0
us,USD,USD,atm,127.16,127.16,2.74,False,False,0.248,standard,263,0.522,0,0.223,0,0,0.0,22.0,Friday,0,0
us,USD,INR,mobile,78.94,78.94,2.43,False,False,0.498,enhanced,257,0.894,0,0.257,0,0,0.0,3.0,Saturday,1,0
us,USD,CNY,mobile,49.5,49.5,-1.0,False,False,1.2,standard,298,-0.1,0,0.166,-1,0,0.0,12.0,Friday,0,0
us,USD,PHP,web,137.38,137.38,3.14,False,True,0.526,standard,298,0.336,0,0.166,0,0,0.1,14.0,Monday,0,0
us,USD,PHP,web,90.22,90.22,2.89,False,False,0.615,standard,298,0.336,0,0.166,0,0,0.1,22.0,Saturday,1,0
us,USD,GBP,mobile,24.41,24.41,1.47,False,False,0.147,standard,147,0.551,0,0.391,0,0,0.0,14.0,Monday,0,0
us,USD,EUR,web,265.67,265.67,4.35,False,True,0.504,standard,1016,0.944,0,0.247,0,0,0.0,9.0,Saturday,1,0
us,USD,NGN,mobile,270.38,270.38,4.64,False,False,0.143,enhanced,367,0.939,0,0.176,0,0,0.25,16.0,Saturday,1,0
us,USD,INR,web,156.83,156.83,3.54,False,False,0.329,standard,1018,0.934,0,0.087,7,7,0.0,12.0,Friday,0,0
us,USD,CAD,web,447.19,447.19,7.25,False,False,0.086,standard,263,0.522,0,0.223,5,6,0.0,12.0,Saturday,1,0
us,USD,NGN,web,113.33,113.33,3.04,False,False,0.398,standard,298,0.336,0,0.166,0,0,0.25,14.0,Wednesday,0,0
ca,CAD,CNY,mobile,1094.85,810.19,17.2,True,False,0.486,standard,903,0.624,0,0.18,0,0,0.0,0.0,Wednesday,0,0
us,USD,INR,web,222.09,222.09,4.5,False,False,0.381,standard,1018,0.934,0,0.087,0,1,0.0,2.0,Friday,0,0
us,USD,INR,web,585.08,585.08,9.92,False,False,0.258,standard,298,0.336,0,0.166,0,0,0.0,12.0,Saturday,1,0
us,USD,USD,mobile,77.78,77.78,3.04,False,False,0.106,standard,298,0.336,0,0.166,0,0,0.0,10.0,Sunday,1,0
us,USD,USD,web,55.78,55.78,2.0,False,False,0.423,enhanced,367,0.939,0,0.176,0,0,0.0,13.0,Monday,0,0
us,USD,USD,mobile,124.04,124.04,2.92,False,False,0.191,standard,830,0.799,0,0.102,0,0,0.0,0.0,Thursday,0,0
uk,GBP,NGN,web,51.26,64.08,1.43,False,False,0.15,standard,718,0.953,0,0.169,0,0,0.22,2.0,Friday,0,0
us,USD,INR,mobile,330.08,330.08,5.51,False,False,0.529,standard,147,0.551,0,0.391,0,0,0.0,6.0,Friday,0,0
us,USD,CNY,web,201.34,201.34,4.11,False,False,0.364,enhanced,257,0.894,0,0.257,0,0,0.0,6.0,Saturday,1,0
us,USD,GBP,web,301.63,301.63,5.72,False,True,0.944,standard,263,0.522,0,0.223,0,0,0.0,20.0,Saturday,1,0
us,USD,INR,mobile,48.47,48.47,1.68,False,True,0.335,standard,263,0.522,0,0.223,0,0,0.0,9.0,Tuesday,0,0
us,USD,CNY,web,181.77,181.77,3.69,False,False,0.709,standard,263,0.522,0,0.223,0,0,0.0,12.0,Thursday,0,0
us,USD,EUR,mobile,116.08,116.08,2.46,False,False,0.173,standard,298,0.336,0,0.166,0,0,0.0,21.0,Monday,0,0
us,USD,GBP,mobile,61.98,61.98,1.71,False,True,0.649,standard,298,0.336,0,0.166,0,0,0.0,22.0,Wednesday,0,0
